service_link_id,moct_link_id,osm_way_id,distance,osm_highway,osm_name
1170010300,1170010300,313382655.0,0.0,footway,
1170009100,1170009100,313546351.0,0.0,secondary_link,
1170006900,1170006900,313546350.0,0.0,secondary_link,
1170005700,1170005700,407681053.0,0.0,tertiary,가산디지털1로
1170004100,1170004100,37400747.0,0.0,tertiary,가산디지털1로
1170004200,1170004200,211286422.0,0.0,secondary_link,
1170005800,1170005800,685034859.0,6.258534826925023,secondary,가산디지털1로
1170007000,1170007000,384840142.0,0.0,service,
1170009200,1170009200,379187089.0,0.0,footway,
1170010400,1170010400,313260157.0,0.0,service,
1170011000,1170011000,313260155.0,0.0,residential,
1170011000,1170033000,71503060.0,0.0,primary,남부순환로
1170005400,1170005400,245266203.0,0.0,secondary,가산디지털2로
1170006800,1170006800,219685541.0,0.0,secondary,디지털로
1170008800,1170008800,313546353.0,0.0,footway,
1170010200,1170010200,565043242.0,0.0,footway,
1170010800,1170010800,564731296.0,0.0,footway,
1170010700,1170010700,564731296.0,0.0,footway,
1170010100,1170010100,565043240.0,0.0,footway,
1170008700,1170008700,313546353.0,0.0,footway,
1170006700,1170006700,37399243.0,0.0,secondary,디지털로
1170005300,1170005302,407681052.0,0.0,residential,가산디지털2로
1130029700,1130029702,701010022.0,0.3275440313393132,secondary,구룡길
1130029700,1130029701,37401545.0,0.0,primary,수색로
1130029100,1130029102,910806123.0,0.0,secondary_link,
1130027900,1130027901,220144466.0,2.1897373238342044,secondary,가양대로
1130027900,1130027902,284368625.0,0.0,residential,월드컵로42길
1130027900,2180147500,220144466.0,0.0,secondary,가양대로
1130027900,1130027903,220144466.0,0.0,secondary,가양대로
1130026900,1130026902,204144677.0,0.0,trunk_link,
1130026900,1130026901,532458284.0,0.0,trunk,강변북로
1130026900,2180147300,,,,
1130027000,2180147200,37399653.0,0.0,secondary,월드컵로
1130027000,1130027002,204144681.0,0.0,trunk_link,
1130027000,1130027001,532458284.0,0.0,trunk,강변북로
1130028000,1130028004,515850866.0,0.0,secondary,월드컵북로
1130028000,1130028003,284368625.0,0.0,residential,월드컵로42길
1130028000,1130028002,910713003.0,0.0,secondary,가양대로
1130028000,2180147400,910713003.0,0.0,secondary,가양대로
1130029200,1130029202,515850853.0,0.0,secondary,성암로
1130029800,1130029803,910799672.0,0.0,secondary_link,
1130029800,1130029804,37401545.0,0.0,primary,수색로
1110009400,1110009403,378934410.0,0.0,residential,연서로5길
1110009400,1110009402,378938885.0,0.0,residential,
1110009400,1110009401,220063894.0,0.0,secondary,은평로
1110012000,1110012003,378677049.0,0.0,service,
1110012000,1110012001,378677116.0,0.0,residential,갈현로12길
1110012000,1110012002,378677068.0,0.0,residential,갈현로16길
1110014200,1110014202,461471026.0,0.0,residential,연서로19길
1110014200,1110014201,461629187.0,0.0,residential,연서로17길
1110014200,1110014206,379004142.0,0.0,residential,갈현로
1110014200,1110014208,1212176206.0,0.0,primary,통일로
1110014200,1110014207,379003662.0,0.0,residential,갈현로
1110014200,1110014205,461464965.0,0.0,residential,연서로29길
1110014200,1110014204,461464965.0,0.5204629497154477,residential,연서로29길
1110014200,1110014203,31545455.0,0.0,residential,연서로27길
1110014100,1110014101,461629186.0,0.0,residential,갈현로
1110014100,1110014104,379003657.0,0.0,residential,갈현로
1110014100,1110014103,379003766.0,0.0,residential,
1110014100,1110014107,379004051.0,0.0,residential,갈현로
1110014100,1110014105,379003942.0,0.0,residential,
1110014100,1110014102,379003639.0,0.0,residential,갈현로21길
1110014100,1110014106,445337451.0,0.0,residential,통일로87길
1110014100,1110014108,547181912.0,0.0,primary,통일로
1110011900,1110011902,463175208.0,0.0,residential,
1110011900,1110011903,378968753.0,0.0,residential,
1110011900,1110011901,378968794.0,0.0,residential,갈현로
1110009300,1110009303,463033304.0,0.0,residential,갈현로7길
1110009300,1110009302,378968683.0,0.0,residential,
1110009300,1110009301,1147590583.0,0.0,footway,
1040008300,1040008301,1221350609.0,0.0,footway,
1040008300,1040008302,516647744.0,0.0,residential,광나루로56길
1040009300,1040009301,516723475.0,0.0,secondary,구의강변로
1040009300,1040009302,175320425.0,0.0,residential,아차산로60길
1040009200,1040009202,482386655.0,0.244707539688443,secondary,강변역로
1040009200,1040009201,482386655.0,0.0,secondary,강변역로
1040008200,1040008200,87646579.0,0.0,secondary_link,
1040008200,1040006802,1221350601.0,0.0,footway,
1040007100,1040007101,37399363.0,0.0,tertiary,구의강변로
1040007100,1040007102,1116518760.0,0.0,service,
1040007000,1040007002,1221350602.0,0.0,footway,
1040007000,1040007001,1221350618.0,0.0,footway,
1150008300,1150008301,47702109.0,0.0,residential,곰달래로17길
1150008300,1150008302,481303646.0,0.0,secondary,강서로
1150008200,1150008201,47702085.0,0.0,residential,강서로17라길
1150008200,1150008202,465271603.0,0.0,residential,강서로19길
1150009200,1150009201,226514735.0,0.0,tertiary,가로공원로
1150009200,1150009203,188841035.0,0.0,residential,화곡로24길
1150009200,1150009202,188841366.0,0.0,tertiary,화곡로20길
1150009300,1150009303,188841032.0,0.0,residential,가로공원로89길
1150009300,1150009301,1348994386.0,0.0,tertiary,가로공원로
1150009300,1150009302,465262925.0,0.0,service,강서로29길
1220020500,1220020505,522325943.0,6.72892408800124,tertiary,개포로
1220020500,1220020504,522325943.0,0.0,tertiary,개포로
1220020500,1220020502,417978614.0,0.0,service,
1220020500,1220020503,192702934.0,0.0,service,
1220018600,1220018602,392690620.0,0.0,residential,
1220018600,1220018601,37400052.0,0.1872480044203266,residential,개포로109길
1220017200,1220017202,1336757660.0,0.0,tertiary_link,
1220015600,1220015601,469681236.0,0.0,pedestrian,
1220015600,1220015602,469681234.0,0.0,footway,
1220013600,1220013600,327730213.0,0.0,cycleway,
1220012000,1220012000,218959830.0,0.0,secondary,삼성로
1220008200,1220008200,297300939.0,0.0,service,
1220007000,1220007001,350159002.0,0.0,residential,개포로17길
1220007000,1220007002,351446785.0,0.0,residential,개포로25길
1220007100,1220007102,183669490.0,0.0,tertiary,개포로22길
1220007100,1220007101,350154324.0,0.0,residential,개포로20길
1220008300,1220008300,522343756.0,0.0,secondary,선릉로
1220012100,1220012100,522343771.0,0.0,secondary,삼성로
1220013700,1220013700,218959828.0,0.0,secondary,삼성로
1220015700,1220015701,37403242.0,0.0,residential,개포로88길
1220015700,1220015702,522325951.0,0.0,primary,영동대로
1220017300,1220017300,470150365.0,0.0,primary,영동대로
1220018700,1220018701,37403256.0,0.0258424700464578,residential,개포로110길
1220018700,1220018702,522343759.0,0.0,tertiary,일원로
1220020400,1220020403,37398884.0,1.059003448452989,tertiary,일원로3길
1220020400,1220020402,192702942.0,0.0,residential,개포로116길
1220020400,1220020405,192702936.0,0.0,residential,개포로124길
1220020400,1220020404,379533680.0,0.0,residential,개포로120길
1230011000,1230011000,1311838467.0,0.0,secondary,오금로
1230014000,1230014004,1311551627.0,0.0,footway,
1230014000,1230014003,1311838461.0,0.0,footway,
1230013900,1230013901,1311838461.0,0.0,footway,
1230013900,1230093501,418738359.0,0.0,residential,성내천로
1230010900,1230010902,1311838478.0,0.0,footway,
1120010700,1120010703,220059761.0,0.0,secondary,응암로
1120010700,1120065000,1275220094.0,0.0,footway,
1120008100,1120055104,912229340.0,0.0,secondary_link,
1120008100,1120055103,640347611.0,0.0,service,
1120008100,1120055101,377770249.0,0.0,tertiary,수색로
1120008100,1120053500,377770249.0,0.935105232473636,tertiary,수색로
1120009200,1120009202,377755707.0,0.0,service,거북골로
1120009200,1120055800,377755731.0,0.0,residential,거북골로
1120011400,1120011402,462886749.0,0.0,residential,거북골로
1120011400,1120011403,246164671.0,0.0,secondary,증가로
1120011400,1120011404,377755695.0,0.0,residential,거북골로
1120011300,1120011303,1156181919.0,0.0,pedestrian,
1120011300,1120011302,1159703022.0,0.0,footway,
1120011300,1120011304,377749617.0,2.162120974400993,residential,증가로12나길
1120009100,1120009102,246164671.0,0.0,secondary,증가로
1120009100,1120055700,878543505.0,0.0,service,
1120008200,1120055203,37398935.0,0.0,secondary,거북골로
1120008200,1120055204,37398935.0,0.0,secondary,거북골로
1120008200,1120053600,377770226.0,0.0,residential,거북골로
1120008200,1120055202,377770295.0,0.0,residential,거북골로
1120010800,1120064900,1275220094.0,0.0,footway,
1120010800,1120010803,377770229.0,0.0,residential,거북골로
1240022400,1240022400,1092847904.0,0.0,cycleway,
1240024400,1240024401,1092901643.0,0.0,footway,
1240024400,1240024402,1092847909.0,0.0,cycleway,
1240024300,1240024302,1092847910.0,0.0,footway,
1240024300,1240024301,1092901645.0,0.0,footway,
1240022300,1240022300,1092847904.0,0.0,cycleway,
1240023200,1240023200,297313348.0,0.0,service,
1240025000,1240025000,1092911622.0,0.0,footway,
1240026800,1240026800,1092911621.0,0.0,footway,
1240026700,1240026700,1092911621.0,0.0,footway,
1240024900,1240024900,37399583.0,0.0,residential,양재대로156길
1240023100,1240023100,1092847904.0,0.0,cycleway,
1240019500,1240019501,1092912706.0,0.0,footway,
1240019500,1240019502,1092911611.0,0.0,footway,
1240019500,1240019503,517932072.0,0.0,secondary,고덕로
1240019600,1240019601,1092911589.0,0.0,cycleway,
1240019600,1240019602,1092911592.0,0.0,footway,
1240019600,1240019603,1092911596.0,0.0,footway,
1240025200,1240025202,760728400.0,0.0,footway,
1240025200,1240025201,1093515030.0,0.0,cycleway,
1240027200,1240027201,1093515035.0,0.0,footway,
1240027200,1240027202,297132516.0,0.0,residential,고덕로79길
1240027100,1240027101,1259397787.0,0.0,footway,
1240027100,1240027102,1093515035.0,0.0,footway,
1240025100,1240025102,761124433.0,0.0,residential,
1240025100,1240025101,1262504946.0,0.0,footway,
1240019400,1240019400,768475440.0,0.0,residential,구천면로
1240022000,1240022001,1262504980.0,0.0,footway,
1240021900,1240021901,1262504983.0,0.0,cycleway,
1240019300,1240019300,37401166.0,0.0,residential,구천면로
1160013200,1160013201,185580418.0,0.0,residential,고척로16길
1160015400,1160015409,249663042.0,0.0,residential,고척로60길
1160015400,1160015408,250073612.0,0.0,residential,고척로
1160015400,1160015406,465798600.0,0.0,residential,경인로35길
1160015400,1160015405,250092766.0,0.0,residential,고척로40길
1160015400,1160015404,240327208.0,0.0,tertiary,경인로33길
1160015400,1160015403,250073620.0,0.0,residential,경인로31길
